tdata,tkeep,tlast,tvalid
0xbfd938ac7e0e87794ea27a73ca95,0x3fff,0,1
0x9f48e8cf7743d72f1ee75ff124bf,0x3fff,0,1
0x3832e159c52886548e48ab7d0215,0x3fff,0,1
0xe11cffa0736e73aad859affe0000,0x3ffc,1,1
0x375fa9025235b661a20280c66411,0x3fff,0,1
0xb5eeafc26b8db83f537ad6164e34,0x3fff,0,1
0xa80f9c1f47888340c2790511c374,0x3fff,0,1
0xe0de6f2192a93b26f8ad638b1e52,0x3fff,0,1
0xffae5adb968ec0aec5a300536874,0x3fff,0,1
0xca5bf3ae56215f6ba912ce9a156d,0x3fff,0,1
0x96ecf21ed95c77750c1f463f6c87,0x3fff,0,1
0xadd7047657c23e2eb5a245ec878e,0x3fff,0,1
0x2be9f2e343f080ba2c3bc9407d6a,0x3fff,0,1
0xcb2fd8c32cdfa799466bf1daa16e,0x3fff,0,1
0x3a257d1cc31f2997ef03566313a6,0x3fff,0,1
0xc18bbf89e9c3cd5b7cc2b7218b7f,0x3fff,0,1
0x4e3dfd9106bf4a9580531d58992d,0x3fff,0,1
0xe74eec1801697997afa3bfe58597,0x3fff,0,1
0xf0f30343b762cf03bcd1ac834177,0x3fff,0,1
0xe74fc9e60d1605df61955de4b6f0,0x3fff,0,1
0x1ecfade05a23e3059bbe1dbe5f98,0x3fff,0,1
0x79ed98250ca48f5b1b42f09b8bec,0x3fff,0,1
0xe6d65c3ab0b535a3f6a3393f89fc,0x3fff,0,1
0x4bd6b089629fca84eaff92fbb61e,0x3fff,0,1
0x2dcff587111d60ae443ed7205f4f,0x3fff,0,1
0x4cc16029e32623a8862e4f000000,0x3ff8,1,1
0x7a2f84fe38875df6277bcb239347,0x3fff,0,1
0xe88c1f173512bfd4719819f849c0,0x3fff,0,1
0xea55936f05209271e4f3ebd3ef2e,0x3fff,0,1
0x1ae93fdff417b7e45888fb8dd6cd,0x3fff,0,1
0x657c1d9aea032af66edb24f7b489,0x3fff,0,1
0x53917635c69101c75c4fb1fc1950,0x3fff,0,1
0x749ccebd2cc845b9e9d45e55cb06,0x3fff,0,1
0x0bf6d9f592b33ef39c9685dd3a56,0x3fff,0,1
0xbb94a6088bd8236a846e1f8bfc9c,0x3fff,0,1
0xf472eba432277fe58eb9cf47bfb6,0x3fff,0,1
0xbecd3e152cb50f45dff0af36ac57,0x3fff,0,1
0xabd4c752763dfc124eb270db3e98,0x3fff,0,1
0x0e201f45e47f0130c1cedb9767cb,0x3fff,0,1
0x11768e00b5e1ba7b994e7cae40cc,0x3fff,0,1
0x8bb54c4aa789591bb989bf961ec8,0x3fff,0,1
0x32051549bc506a0b8c1ca570203d,0x3fff,0,1
0x3becf060737382e84bdceba296f6,0x3fff,0,1
0xa500700325c7acfd9d5d2fb83d73,0x3fff,0,1
0x998a50f635690eafca61a056283f,0x3fff,0,1
0x8f1dcf802032dd69a11eab83bdd5,0x3fff,0,1
0xe235dff16f1e3fd2c386d854296e,0x3fff,0,1
0x2186351e4019f8e75be5f6dc9f2c,0x3fff,0,1
0x41de3a804c65035cec09c7a2e05a,0x3fff,0,1
0xd3b2d5e53d922f499eec7d082cc1,0x3fff,0,1
0xae7343b0ab81e9d00f9bd2b3d31d,0x3fff,0,1
0x7736f3ceb050afbfe48d277be8e9,0x3fff,0,1
0xa0be1079b9da999173bf5271ff90,0x3fff,0,1
0x51dbd49d7058a396cefccec43136,0x3fff,0,1
0x9187c6c0728e44b75b7372619794,0x3fff,0,1
0xa49f5a0ea20bc784aed53b07e552,0x3fff,0,1
0x4c52f6744bbd7dc8265773b2e3b7,0x3fff,0,1
0xbcfe5c6a1d08155eed85924e22c6,0x3fff,0,1
0xfb29a569ff8f9c7e1506ddedcf9a,0x3fff,0,1
0x7c8e410c7ee826bc2c7c3f7f8162,0x3fff,0,1
0x3f4e7a09d350f39295a78242c767,0x3fff,0,1
0x480e7ac0953bb2d2c80f4b90240c,0x3fff,0,1
0x9f49bb2a0832f10ac4b28107cfbd,0x3fff,0,1
0xe400733d449e3b6bccc77b8143b9,0x3fff,0,1
0xcfda853a9016a79879bb30612f83,0x3fff,0,1
0xf32950b16e3cf04076753b0cbd61,0x3fff,0,1
0x11519ea5cf16ff7aca4fd4eac3a1,0x3fff,0,1
0x572536f37986120077bfb29e405b,0x3fff,0,1
0xe6ca58ff1dfbb0291701cd76d960,0x3fff,0,1
0xdb90600460624d22645b1b762222,0x3fff,0,1
0x0e3c581f5ba88a9b762119d98773,0x3fff,0,1
0xb159f53f42e1dc87aac45418e14d,0x3fff,0,1
0xf3e73fc005193c6c94a021fdd0c5,0x3fff,0,1
0x3b114ec95c1484f1b1bd477cbc18,0x3fff,0,1
0xbd90939c96cb12c385021ad3558e,0x3fff,0,1
0x53356eee172e482e85210eae6053,0x3fff,0,1
0x2e61a5e0961516455e4bead05294,0x3fff,0,1
0xaf5b033573e4a10b03c378e19eef,0x3fff,0,1
0xc521f012d75c8e2509bb7d0d5dd5,0x3fff,0,1
0xe9a21dd132f064a54a0e391c2ab6,0x3fff,0,1
0xf01b6aeab3fd502caeb30886b83d,0x3fff,0,1
0x7a6f08145cc1431fa8ed61a7e917,0x3fff,0,1
0x398f1f5eb9cf4d269a632142945b,0x3fff,0,1
0xdc00aef52597231137c82db868b3,0x3fff,0,1
0xd9f6411d3a80906c84dc97ed880a,0x3fff,0,1
0x75ba518fe52c8aa9f57cf9d76ceb,0x3fff,0,1
0x3d91be6d5147c39f0fce16bb7f59,0x3fff,0,1
0xbd1df8ebc5de5d1ba82cc3660e97,0x3fff,0,1
0x1dfe066312b52b63c65a66bdc88b,0x3fff,0,1
0xa9336578184338d3d646ba8b06fe,0x3fff,0,1
0x5839cf4da17497474065340aee5f,0x3fff,0,1
0x35d86dd3c8202e1b52b46ca14a67,0x3fff,0,1
0x768d653b20419b7c62a1313f783b,0x3fff,0,1
0x2febd89e0cbd428a4ef5b12b3aad,0x3fff,0,1
0x3555a68cc6cf4a0839ab153e240e,0x3fff,0,1
0xce1716353e42f4881ef4cbf07b5c,0x3fff,0,1
0x634f1d61f61cca3fe89d51d51504,0x3fff,0,1
0x7700000000000000000000000000,0x2000,1,1
0x05c3fd6d3772a13743ff00ed547a,0x3fff,0,1
0xbaa232ed4e53fcf7ead8472b1f58,0x3fff,0,1
0x1685d8f12e1622900596e8aa48f1,0x3fff,0,1
0x180092fa317be6ea9080be3b1c60,0x3fff,0,1
0x3dab09682b416abf112912aa60eb,0x3fff,0,1
0x24a04db5488826156a5e26152c9c,0x3fff,0,1
0x982d5acb60e04d93e0c2085a3056,0x3fff,0,1
0x9ccecf1805ebafe9de72034c4465,0x3fff,0,1
0x40d6489a45ec3d4f94b47f97bbb1,0x3fff,0,1
0xacbb1322984ca89c28879ccf4a4a,0x3fff,0,1
0x4dd7119d0d1d8862f18ea460bca7,0x3fff,0,1
0x4a12a85073b9cb39555c6f76f217,0x3fff,0,1
0xdfb028298a4ef813097f97fbeae7,0x3fff,0,1
0xce5be821d06b413a21cb54472767,0x3fff,0,1
0xb9e9295be00d1b612b46ea14cb6b,0x3fff,0,1
0xe0aa53d9fd19d534c92c50a525b6,0x3fff,0,1
0xcaf6445ef8308ae5799c0e3a1ac9,0x3fff,0,1
0x47d5bdbd578ac9e4116cd5dc68a5,0x3fff,0,1
0x15a9c186101e55fc239724bbd414,0x3fff,0,1
0x18b425659d12bf35aae33b4715c8,0x3fff,0,1
0x90e9711609fd0f4637819f0dfdc0,0x3fff,0,1
0x341d2ba5c7e876e9018e13a7ad9e,0x3fff,0,1
0x35ce1cc9e797cde358ae2059415a,0x3fff,0,1
0x2c5fef2ad1188085adef1b2c3dab,0x3fff,0,1
0x591ba27e6417a47db3b1bf2d969b,0x3fff,0,1
0x13c71ddb8179b46004b58bef34bb,0x3fff,0,1
0xdc222f368988f103951bc743d76c,0x3fff,0,1
0x18eb692757d125976c31699d69b8,0x3fff,0,1
0x8771eacf375659823136324fc1a3,0x3fff,0,1
0x8cf046572a0f4e6b09fd7b9d5ba7,0x3fff,0,1
0x574d8725635a35f4ffe4f06a1f6d,0x3fff,0,1
0xb0e4489196016a43f24a327cd832,0x3fff,0,1
0x8bd4acc290b9c4b37b834b94fa4c,0x3fff,0,1
0xb7ae770250194f213455db40dfe6,0x3fff,0,1
0xf990661f2f3f0f3c371a4b3d276b,0x3fff,0,1
0xdd909d8736edca0e84179ffa4704,0x3fff,0,1
0xe6dd4fdbb95e0ef3725d02560a8d,0x3fff,0,1
0x79638a113c49b10d83c8b4863b4e,0x3fff,0,1
0x8768da1b3013337badd68df055ec,0x3fff,0,1
0xc0cdf1bc8288741e50214061901a,0x3fff,0,1
0xcfe4cc6dae166cc81ffae10aeefd,0x3fff,0,1
0x8a6ba9f708e6a933812fa9e6261c,0x3fff,0,1
0x0866e1143c0253b616d6fe031f7b,0x3fff,0,1
0x972b799d930ebff4511917f0337c,0x3fff,0,1
0xb9a2976709a9006713fbf0b4c6fb,0x3fff,0,1
0xd6745b59ead003d72876784244c0,0x3fff,0,1
0x271c866b838fd2a72ea354e9208b,0x3fff,0,1
0x913874b4e5b9b61e1ec2df967d16,0x3fff,0,1
0xe88cb160b05a849d60e23d6cfa4e,0x3fff,0,1
0xfb627463d83140e6b404fd144199,0x3fff,0,1
0x2fe3d1fb1f93d5fa111665e088da,0x3fff,0,1
0x5e0336ae7776d06b34a6bb20ef0c,0x3fff,0,1
0x0e3447f6c5b7ea352827285d6789,0x3fff,0,1
0x8a4b14b2508f23166831f111c057,0x3fff,0,1
0x984469f61811c6bd76d527e78800,0x3ffe,1,1
0x834d779662e61dec04a9a4f5fb47,0x3fff,0,1
0x443111dfa3be22801e3a37db5ef9,0x3fff,0,1
0x4d3b3f167ca8ce327733341e307f,0x3fff,0,1
0x9fa1462e2c3a91d13fa5a04d9304,0x3fff,0,1
0xabdc66ecfbb6ad8eeb5368b0380c,0x3fff,0,1
0x3e14d88d4eb96c5c98d37bee7012,0x3fff,0,1
0xa15aea6d4f3a5a4934bad1f19635,0x3fff,0,1
0x9cd38958003bf6a81aa33760bfe0,0x3fff,0,1
0x4064fbb1e512103c85a706795ac3,0x3fff,0,1
0x2bf6f7ff0848ce99d0a513ad513a,0x3fff,0,1
0x1ea29a6ea4243e6be2620174a45b,0x3fff,0,1
0x58b4501f809f922f694be542a1c3,0x3fff,0,1
0x876cfa67c2dbaf4a49e85039f7c8,0x3fff,0,1
0x7c6dda9710ce93e765c78654443d,0x3fff,0,1
0xdd3b278760c0c55b993a8fbbdebc,0x3fff,0,1
0xec66ae300676821b52177ba9d644,0x3fff,0,1
0xb8ff1c536cec52600fdef8fa4107,0x3fff,0,1
0xd097c71d9245059018023fa35eaa,0x3fff,0,1
0xb4697d49f99f39d4cac315558f16,0x3fff,0,1
0x051ca97342b24eb526a396c84fdc,0x3fff,0,1
0xb263d3a924000000000000000000,0x3e00,1,1
0xae17dce82b9c38f3c4be4ee6af4f,0x3fff,0,1
0xb30a47eaa26a9d1e7ae41df1f046,0x3fff,0,1
0x40cff7da13c515d2e2b3f1ddc6d4,0x3fff,0,1
0xade62950f32af9981ccfb891e433,0x3fff,0,1
0x09d15234dcf1f31c35ec76ff0feb,0x3fff,0,1
0xaf1b6fdcaab3c6471b1caf928ef1,0x3fff,0,1
0x9015ed86e28771e19bf0a7143e2e,0x3fff,0,1
0xe057335dbc771fbdf05eff93a9d9,0x3fff,0,1
0xfa948958d0460e7902eb1f3d6dee,0x3fff,0,1
0xe3965bb95e9482ae4e2b8ca1c00b,0x3fff,0,1
0xf11107c3b42ece2d8ed8c9d65968,0x3fff,0,1
0xdeda56bebde501b6f8ed99000000,0x3ff8,1,1
0x2c2da38f0d84ff540a65ee3c92a6,0x3fff,0,1
0xe30ff3b65e4a4142922fefc32906,0x3fff,0,1
0x7106a868ac97b1bc9c00881a2d42,0x3fff,0,1
0xa7fa41823debd68b951dec907851,0x3fff,0,1
0x62e5c9a8bad65ffc7f93a111893e,0x3fff,0,1
0xe74528fb3f42f9cee76a94278963,0x3fff,0,1
0xdeadf3073f7d8c1cf55b8f2b69ca,0x3fff,0,1
0xfbbd1b32166e9c746217b3b4e00d,0x3fff,0,1
0x92b9ca247c79c11d35e96d1ec216,0x3fff,0,1
0x82d4c8e9b3ba93b447a94f743a5e,0x3fff,0,1
0x69e51c7d4fa29129b631bcb3f005,0x3fff,0,1
0x0a13bac3bb83c4ae3440cb3e94f6,0x3fff,0,1
0x69b351d73134c77e656e3eddec54,0x3fff,0,1
0xdf53b981bd22973872081c97954b,0x3fff,0,1
0x624d943b0578ba36d8c4eb16621d,0x3fff,0,1
0x6b6c2ad0447705392de2537d85f8,0x3fff,0,1
0xb4661009cba4edc9e3709985794c,0x3fff,0,1
0x311bf8436ca43d2703a59eb64522,0x3fff,0,1
0x7cfead353506662074a39f9fddb9,0x3fff,0,1
0xdd4411c80bc780bb8a7c23ffb879,0x3fff,0,1
0x3270158c0bf6512461f8c22475f1,0x3fff,0,1
0x019a520c1fae8a43b6752e627dec,0x3fff,0,1
0x661d9ac76e87fabd8165a03130fb,0x3fff,0,1
0xe54e63957abfaecb2c41235f4774,0x3fff,0,1
0x36b0e0c8e3c09a30520e022910ea,0x3fff,0,1
0x76674c2342aba3fb14c15bc5f76e,0x3fff,0,1
0xe880bd59371bc2a6d74c93ee49b7,0x3fff,0,1
0xbec966de2736e35f5e17326aa9d2,0x3fff,0,1
0x5fcb0f0000000000000000000000,0x3800,1,1
0x1437a3fbbc53563c92479e27096b,0x3fff,0,1
0x953f2c0ab44dc9a963ff29e5b07c,0x3fff,0,1
0x2351e6ef6fc48fd17b9b47ed98b7,0x3fff,0,1
0xa5d209691f5ac34de54299d23457,0x3fff,0,1
0xcb60f789c52e7dc0581518bc9162,0x3fff,0,1
0x5324fba31032c178620449a37913,0x3fff,0,1
0x2a47477edbf93bdd6f40e4207f13,0x3fff,0,1
0x8b7b0407a04c825558b5e18b869c,0x3fff,0,1
0xe579ba1efaf82edf6fa89534cae7,0x3fff,0,1
0x7f7fa566c6054aef750723e16d0b,0x3fff,0,1
0x3eb8a4e279d48591f527220ab662,0x3fff,0,1
0xae76deac1fff2b6b4b72bf8b2d74,0x3fff,0,1
0x2f87cbe7ec28da55f711468c08be,0x3fff,0,1
0xae807865281e2b2e81bbabcba84b,0x3fff,0,1
0x9734dbe18cfd0225e736b3ee8db3,0x3fff,0,1
0xec7ceb9e2ac41225ec393f2ae556,0x3fff,0,1
0xff743378362064e767281b476493,0x3fff,0,1
0x97286b23834bbfe2178f4588de19,0x3fff,0,1
0xb1253083f134ca94ad8db7b64d98,0x3fff,0,1
0xbd3c49de557d4d017a1e63ae8a1d,0x3fff,0,1
0x32c4bf6ccc67991dfd113a6b8c60,0x3fff,0,1
0x79984e2c997c894ee79c0787a66b,0x3fff,0,1
0xefd1a8c64af68eea2889600fd007,0x3fff,0,1
0x42545bc0771367dbe46f094f4e28,0x3fff,0,1
0x0c593a31729985b8e28988702179,0x3fff,0,1
0x5276bcefbe1d6ec0c00abee33b38,0x3fff,0,1
0x53748ed97341c727fa49cb333935,0x3fff,0,1
0x85340a38f093651d1e4c1be070c8,0x3fff,0,1
0x06721c7816e74f3c52caf57676d5,0x3fff,0,1
0x3c1671f1abd1dfdd2060707158fc,0x3fff,0,1
0x7f3f49f513d152d9a0fc85749be3,0x3fff,0,1
0xa711224beeb3e1cc10c804f2b033,0x3fff,0,1
0xbeb7115b8940e2eddbdf2616d8d4,0x3fff,0,1
0x52729ebf4960ba943860dddaf057,0x3fff,0,1
0xc8ccf519d967ef1ce5ecbd131523,0x3fff,0,1
0x5f9ec4bdd90db67ff607a0b4ebf7,0x3fff,0,1
0xd766f18ba09183c710b95537fa56,0x3fff,0,1
0xcda2a9fea8d9e39b881ed1379730,0x3fff,0,1
0x2ca0168b29c025640d36a504a2f0,0x3fff,0,1
0x5b61a3f0932b757e0a9bf6e82bde,0x3fff,0,1
0x596d5a86e43cd4fa6e99b9f18e2c,0x3fff,0,1
0x18e444662a40297a1a842cdd4af9,0x3fff,0,1
0x6e32371899e7270438c0ec86a416,0x3fff,0,1
0xb2555ab879c101e4b0a45a28ea0a,0x3fff,0,1
0xd791a18527614524446cb2be3be8,0x3fff,0,1
0xe9be9b5b454c311f8048a42410c5,0x3fff,0,1
0xcef7019814c578ecacbbb543a006,0x3fff,0,1
0x0de48a684a766997192a39e70222,0x3fff,0,1
0xd60b648b4a4cde971f26906ad231,0x3fff,0,1
0xdb2c648d407fb0682b2686b19aa7,0x3fff,0,1
0xd710d5a65702f0a59a5fe5959da0,0x3fff,0,1
0x4dee86da182487c8090000000000,0x3fe0,1,1
0xa7e0fb3b5cbf34bea427b68a1f92,0x3fff,0,1
0x64310df60475f245f3052641973e,0x3fff,0,1
0x42dfd668957e37a1734518b3d77d,0x3fff,0,1
0x83ac098146ba285cd43d2d3e06a0,0x3fff,0,1
0xde76e0a410a721fae250b8c53e60,0x3fff,0,1
0x7dcc7e6a22c20da1b4208dc2d71b,0x3fff,0,1
0xfcfdedbba5ea81e46f8e157bc748,0x3fff,0,1
0x0360e54fc79b405cc00b879870f9,0x3fff,0,1
0x439efa26eab576e3e5733c25fe01,0x3fff,0,1
0x7af607943ecf78b65711888cc853,0x3fff,0,1
0xe72573e37d3e696f8df7bb8f4217,0x3fff,0,1
0x0404a14b3eceb94d508ca2f78882,0x3fff,0,1
0x4e35566205d7df0d916dc95ac999,0x3fff,0,1
0xeb9171e55fde427c246af7943784,0x3fff,0,1
0x5a5a5ee8fc295f59f01e1df41139,0x3fff,0,1
0x0600d10304851f5a5d9e445dc6ac,0x3fff,0,1
0x7b2c20d651b4b4f23947d47a7a7a,0x3fff,0,1
0x70f9ca97be2d9448b74faa156f33,0x3fff,0,1
0x1798f2cbda7670bee26d16bfff56,0x3fff,0,1
0x52c9798b1b29f11c7e3cc7d37143,0x3fff,0,1
0x2960bd5bdb55c99cd31ff825acd6,0x3fff,0,1
0x42aa80cd2209ba6f38de238f40e9,0x3fff,0,1
0xedfa0cdf96067b6a2b285cf7ca50,0x3fff,0,1
0x5a9aa9c761bb23ef5d2066331d93,0x3fff,0,1
0x8686d87827eabf6074f6992ca49e,0x3fff,0,1
0x5f03b22c368e09b8bbc953a10375,0x3fff,0,1
0xd5a2c6c45de26459c282f7bd9d71,0x3fff,0,1
0xa226191f2d0f6a6243e9647dead3,0x3fff,0,1
0x7bcdc96f54c6b39ec40169316173,0x3fff,0,1
0x1963f89a465cfe23653bc82abf69,0x3fff,0,1
0xb2f3162c226de052394c3480e717,0x3fff,0,1
0xc38154022ce665dfcd0afc56ccd7,0x3fff,0,1
0x5e862fdaf5ef8b1de30bac71f03b,0x3fff,0,1
0x0469c1ab55d21ec18a61a1dcc992,0x3fff,0,1
0x1527c450911c3069f3bee160945e,0x3fff,0,1
0xf2d4231515f9d6bb30ee87febccf,0x3fff,0,1
0x747974013b93b3be21f4bf451786,0x3fff,0,1
0xfe1c98ee76922993595a00eea5ca,0x3fff,0,1
0x589d2b2778c503dbcfd121bfac02,0x3fff,0,1
0x8fe91f27cbc60bba85245af6a531,0x3fff,0,1
0xe3eb8519a89224ff12148574a11e,0x3fff,0,1
0x362376f6012409f6e04a28feaf13,0x3fff,0,1
0x7b1c503ac7cc8e0237735a33ef8e,0x3fff,0,1
0x99af740eab66c0a92ef160e3a897,0x3fff,0,1
0x72440fd5d137f4c2858111fae29c,0x3fff,0,1
0x996b87ed169cf116abd6696e17f2,0x3fff,0,1
0xeb0bfd772961a6136f5f5f149076,0x3fff,0,1
0x78fd29085dec8588d4a829244fbd,0x3fff,0,1
0xd6a52e5ceaab5d86f991236acb98,0x3fff,0,1
0xf595ce86de396b742f420fb494cf,0x3fff,0,1
0x78682426a53323d9ff94aeac1b92,0x3fff,0,1
0x488b0132cc478283f2e1fbf62684,0x3fff,0,1
0xe83c5ec46c2a4b095e69c7fcdd38,0x3fff,0,1
0xe418ed32e9623630a156d907c89a,0x3fff,0,1
0x001c929522271c16bd934993a429,0x3fff,0,1
0xf0c81b421f1e14d949af40b88aef,0x3fff,0,1
0x9a1c60e2d8173667b00500000000,0x3ff0,1,1
0xcb27c085f46e6318b932aae33114,0x3fff,0,1
0x5e92281e57912e33d877995aedb1,0x3fff,0,1
0x784d71f36f5e89729b504aebe320,0x3fff,0,1
0xb860b2b6bf93c70b151a3c17e231,0x3fff,0,1
0xe26b55c0d83e3d454bbc696d5567,0x3fff,0,1
0xe120d2c3ac905e8b30a47b6b60e9,0x3fff,0,1
0x82e718ae753ab5c7ab43c38041a4,0x3fff,0,1
0x262a54fc6a20679db68f392a32b5,0x3fff,0,1
0x6e9f5f5fac41f06b7e5750c22969,0x3fff,0,1
0xc13910dfb008e2f2220a41fb8c72,0x3fff,0,1
0x41aa6e3e0feb6cba60dd5c78243d,0x3fff,0,1
0x04ea9a96ddaa58d4444a07a3b222,0x3fff,0,1
0xfdc1a9b131cdd79ac34cf5b83cbf,0x3fff,0,1
0xf73e8107227e6fbe7e2b0113cbee,0x3fff,0,1
0x8ea5dbeabbd719bcb34dfaf4e63b,0x3fff,0,1
0x8b8cb373588897eefc298a7e13d9,0x3fff,0,1
0xf3ad6f2cc26e707069e759cbcf7e,0x3fff,0,1
0xf29d1845c533d2d011517a3beeb8,0x3fff,0,1
0xe65d64de39739b34f2f79ca4142d,0x3fff,0,1
0x56a27c336a59bd44bfb42d9a246f,0x3fff,0,1
0x5cbe14a4f0e93ec548dd74b7909a,0x3fff,0,1
0xb85c0f99c17308245d4c3e34ac15,0x3fff,0,1
0xfbb7cf0b113e84a064c31630559d,0x3fff,0,1
0x7e2ee3b4fd91dffb295a2aa8c5ae,0x3fff,0,1
0xea6aec53ae7b9550ed949d3bc967,0x3fff,0,1
